"date","location","word","value"
2020-03-17,"New York","violated",-2
2020-03-17,"New York","dead",-3
2020-03-17,"New York","dead",-3
2020-03-17,"New York","dead",-3
2020-03-17,"New York","violated",-2
2020-03-17,"New York","lied",-2
2020-03-17,"New York","worst",-3
2020-03-17,"New York","losing",-3
2020-03-17,"New York","failed",-2
2020-03-17,"New York","die",-3
2020-03-17,"New York","dead",-3
2020-03-17,"New York","dead",-3
2020-03-17,"New York","failed",-2
2020-03-17,"New York","die",-3
2020-03-17,"New York","dead",-3
2020-03-17,"New York","violated",-2
2020-03-17,"New York","lied",-2
2020-03-17,"New York","worst",-3
2020-03-17,"New York","losing",-3
2020-03-17,"New York","dead",-3
2020-03-17,"New York","violated",-2
2020-03-17,"New York","lied",-2
2020-03-17,"New York","worst",-3
2020-03-17,"New York","losing",-3
2020-03-17,"New York","dead",-3
2020-03-17,"New York","violated",-2
2020-03-17,"New York","lied",-2
2020-03-17,"New York","worst",-3
2020-03-17,"New York","losing",-3
2020-03-17,"New York","united",1
2020-03-17,"New York","badly",-3
2020-03-17,"New York","dead",-3
2020-03-17,"New York","lied",-2
2020-03-17,"New York","worst",-3
2020-03-17,"New York","ignores",-1
2020-03-17,"New York","united",1
2020-03-17,"New York","badly",-3
2020-03-17,"New York","dead",-3
2020-03-17,"New York","violated",-2
2020-03-17,"New York","lied",-2
2020-03-17,"New York","worst",-3
2020-03-17,"New York","losing",-3
2020-03-17,"New York","dead",-3
2020-03-17,"New York","violated",-2
2020-03-17,"New York","lied",-2
2020-03-17,"New York","worst",-3
2020-03-17,"New York","losing",-3
2020-03-17,"New York","hide",-1
2020-03-17,"New York","embrace",1
2020-03-17,"New York","protect",1
2020-03-17,"New York","dead",-3
2020-03-17,"New York","violated",-2
2020-03-17,"New York","admitted",-1
2020-03-17,"New York","lied",-2
2020-03-17,"New York","dead",-3
2020-03-17,"New York","lied",-2
2020-03-17,"New York","won",3
2020-03-17,"New York","celebrating",3
2020-03-17,"New York","enjoying",2
2020-03-17,"New York","responsible",2
2020-03-17,"New York","embrace",1
2020-03-17,"New York","support",2
2020-03-23,"New York","worse",-3
2020-03-23,"New York","worse",-3
2020-03-23,"New York","worse",-3
2020-03-25,"New York","risk",-2
2020-03-25,"New York","contagious",-1
2020-03-25,"New York","growth",2
2020-03-25,"New York","failure",-2
2020-03-25,"New York","kill",-3
2020-03-25,"New York","blame",-2
2020-03-25,"New York","racism",-3
2020-03-25,"New York","contagious",-1
2020-03-27,"New York","supported",2
2020-03-27,"New York","criminal",-3
2020-03-27,"New York","murder",-2
2020-03-27,"New York","misinformation",-2
2020-03-27,"New York","criminal",-3
2020-03-27,"New York","murder",-2
2020-04-03,"New York","damn",-4
2020-04-04,"New York","broke",-1
2020-04-04,"New York","limited",-1
2020-04-04,"New York","glad",3
2020-04-04,"New York","sucks",-3
2020-04-04,"New York","won",3
2020-04-04,"New York","fatigues",-2
2020-04-08,"New York","unemployment",-2
2020-04-08,"New York","eager",2
2020-04-08,"New York","denied",-2
2020-04-08,"New York","positive",2
2020-04-08,"New York","infected",-2
2020-04-08,"New York","infected",-2
2020-04-08,"New York","legal",1
2020-04-08,"New York","legal",1
2020-04-09,"New York","hahaha",3
2020-04-10,"New York","loved",3
2020-04-10,"New York","demand",-1
2020-04-18,"New York","stopped",-1
2020-04-20,"New York","true",2
2020-04-22,"New York","yeah",1
2020-04-26,"New York","tired",-2
2020-04-26,"New York","ass",-4
2020-04-26,"New York","recession",-2
2020-04-28,"New York","infected",-2
2020-04-28,"New York","infected",-2
2020-04-28,"New York","positive",2
2020-04-28,"New York","praises",3
2020-04-28,"New York","smart",1
2020-04-28,"New York","banned",-2
2020-04-28,"New York","infected",-2
2020-05-03,"New York","forget",-1
2020-05-04,"New York","won",3
2020-05-04,"New York","blame",-2
2020-05-04,"New York","cancels",-1
2020-05-04,"New York","fun",4
2020-05-04,"New York","positive",2
2020-05-04,"New York","enjoy",2
2020-05-04,"New York","pay",-1
2020-05-04,"New York","killed",-3
2020-05-04,"New York","lack",-2
2020-05-04,"New York","stop",-1
2020-05-04,"New York","kill",-3
2020-05-04,"New York","shared",1
2020-05-04,"New York","risk",-2
2020-05-04,"New York","free",1
2020-05-04,"New York","kill",-3
2020-05-04,"New York","shared",1
2020-05-04,"New York","risk",-2
2020-05-06,"New York","united",1
2020-05-06,"New York","affected",-1
2020-05-06,"New York","united",1
2020-05-06,"New York","affected",-1
2020-05-08,"New York","safely",1
2020-05-10,"New York","positive",2
2020-05-10,"New York","positive",2
2020-05-13,"New York","hide",-1
2020-05-13,"New York","conflict",-2
2020-05-13,"New York","attacking",-1
2020-05-13,"New York","hiding",-1
2020-05-15,"New York","nice",3
2020-05-15,"New York","dumb",-3
2020-05-18,"New York","failed",-2
2020-05-20,"New York","prevent",-1
2020-05-20,"New York","powerful",2
2020-05-20,"New York","top",2
2020-05-20,"New York","positive",2
2020-05-20,"New York","powerful",2
2020-05-26,"New York","smart",1
2020-05-26,"New York","increase",1
2020-05-26,"New York","damn",-4
2020-05-26,"New York","save",2
2020-05-30,"New York","negative",-2
2020-05-30,"New York","racist",-3
2020-05-30,"New York","hoax",-2
2020-05-30,"New York","support",2
2020-05-31,"New York","hopes",2
2020-05-31,"New York","emergency",-2
2020-05-31,"New York","approval",2
2020-05-31,"New York","death",-2
2020-05-31,"New York","death",-2
2020-06-01,"New York","worried",-3
2020-06-01,"New York","fucking",-4
2020-06-01,"New York","worst",-3
2020-06-01,"New York","racist",-3
2020-06-01,"New York","wins",4
2020-06-01,"New York","positive",2
2020-06-01,"New York","negative",-2
2020-06-02,"New York","immune",1
2020-06-02,"New York","risk",-2
2020-06-02,"New York","risk",-2
2020-06-02,"New York","risk",-2
2020-06-03,"New York","accept",1
2020-06-03,"New York","helping",2
2020-06-03,"New York","annoying",-2
2020-06-03,"New York","bad",-3
2020-06-03,"New York","lol",3
2020-06-07,"New York","admitted",-1
2020-06-07,"New York","death",-2
2020-06-07,"New York","infected",-2
2020-06-07,"New York","panic",-3
2020-06-07,"New York","healthy",2
2020-06-07,"New York","hysteria",-3
2020-06-07,"New York","illness",-2
2020-06-07,"New York","fair",2
2020-06-07,"New York","depressing",-2
2020-06-07,"New York","distracted",-2
2020-06-07,"New York","hurt",-2
2020-06-07,"New York","death",-2
2020-06-07,"New York","convince",1
2020-06-10,"New York","shit",-4
2020-06-16,"New York","bold",2
2020-06-16,"New York","fuck",-4
2020-06-16,"New York","fucking",-4
2020-06-19,"New York","agree",1
2020-06-19,"New York","convince",1
2020-06-19,"New York","hero",2
2020-06-19,"New York","worry",-3
2020-06-21,"New York","misinformation",-2
2020-06-28,"New York","hope",2
2020-06-28,"New York","fatigue",-2
2020-06-28,"New York","effective",2
2020-06-28,"New York","hope",2
2020-06-28,"New York","fatigue",-2
2020-06-28,"New York","trauma",-3
2020-06-28,"New York","trauma",-3
2020-06-28,"New York","suffering",-2
2020-06-28,"New York","death",-2
2020-06-28,"New York","traumatic",-3
2020-06-28,"New York","trauma",-3
2020-06-28,"New York","ensure",1
2020-07-01,"New York","errors",-2
2020-07-01,"New York","ensure",1
2020-07-01,"New York","consent",2
2020-07-02,"New York","matter",1
2020-07-02,"New York","stupid",-2
2020-07-03,"New York","shit",-4
2020-07-03,"New York","sad",-2
2020-07-03,"New York","matters",1
2020-07-03,"New York","worse",-3
2020-07-03,"New York","starving",-2
2020-07-03,"New York","rich",2
2020-07-03,"New York","jackass",-4
2020-07-03,"New York","destroying",-3
2020-07-03,"New York","naive",-2
2020-07-03,"New York","agreed",1
2020-07-06,"New York","pain",-2
2020-07-08,"New York","chance",2
2020-07-09,"New York","agree",1
2020-07-09,"New York","hate",-3
2020-07-09,"New York","god",1
2020-07-09,"New York","loving",2
2020-07-10,"New York","sadly",-2
2020-07-10,"New York","victims",-3
2020-07-10,"New York","infected",-2
2020-07-10,"New York","glad",3
2020-07-10,"New York","healthy",2
2020-07-10,"New York","gracious",3
2020-07-14,"New York","harsh",-2
2020-07-14,"New York","positive",2
2020-07-14,"New York","positive",2
2020-07-14,"New York","harsh",-2
2020-07-14,"New York","positive",2
2020-07-14,"New York","positive",2
2020-07-14,"New York","harsh",-2
2020-07-14,"New York","positive",2
2020-07-14,"New York","positive",2
2020-07-14,"New York","harsh",-2
2020-07-14,"New York","positive",2
2020-07-14,"New York","positive",2
2020-07-14,"New York","immune",1
2020-07-14,"New York","liar",-3
2020-07-14,"New York","ban",-2
2020-07-18,"New York","dead",-3
2020-07-18,"New York","wrong",-2
2020-07-18,"New York","lied",-2
2020-07-18,"New York","kill",-3
2020-07-18,"New York","drunk",-2
2020-07-18,"New York","killing",-3
2020-07-18,"New York","killing",-3
2020-07-18,"New York","joke",2
2020-07-18,"New York","lied",-2
2020-07-18,"New York","stop",-1
2020-07-18,"New York","lied",-2
2020-07-18,"New York","sick",-2
2020-07-23,"New York","forced",-1
2020-07-24,"New York","friendly",2
2020-07-24,"New York","favorite",2
2020-07-24,"New York","pay",-1
2020-07-24,"New York","hard",-1
2020-07-24,"New York","pay",-1
2020-07-28,"New York","crisis",-3
2020-07-31,"New York","imposes",-1
2020-07-31,"New York","miss",-2
2020-07-31,"New York","stop",-1
2020-07-31,"New York","stop",-1
2020-07-31,"New York","blaming",-2
2020-08-02,"New York","sweet",2
2020-08-02,"New York","suffer",-2
2020-08-02,"New York","cruel",-3
2020-08-03,"New York","happy",3
2020-08-03,"New York","fresh",1
2020-08-06,"New York","united",1
2020-08-10,"New York","eviction",-1
2020-08-10,"New York","death",-2
2020-08-10,"New York","sentence",-2
2020-08-11,"New York","winning",4
2020-08-11,"New York","stupidly",-2
2020-08-11,"New York","lack",-2
2020-08-11,"New York","weird",-2
2020-08-11,"New York","annoying",-2
2020-08-11,"New York","questioning",-1
2020-08-11,"New York","straight",1
2020-08-12,"New York","fraud",-4
2020-08-12,"New York","bad",-3
2020-08-12,"New York","luck",3
2020-08-15,"New York","matter",1
2020-08-15,"New York","cut",-1
2020-08-15,"New York","pay",-1
2020-08-17,"New York","protesting",-2
2020-08-17,"New York","wrong",-2
2020-08-18,"New York","leave",-1
2020-08-18,"New York","empty",-1
2020-08-18,"New York","lurk",-1
2020-08-18,"New York","surviving",2
2020-08-18,"New York","leave",-1
2020-08-18,"New York","empty",-1
2020-08-18,"New York","lurk",-1
2020-08-22,"New York","funny",4
2020-08-22,"New York","flu",-2
2020-08-22,"New York","collide",-1
2020-08-22,"New York","healthy",2
2020-08-22,"New York","funny",4
2020-08-22,"New York","racism",-3
2020-08-24,"New York","lawsuits",-2
2020-08-24,"New York","crisis",-3
2020-08-26,"New York","likes",2
2020-08-26,"New York","disregard",-2
2020-08-26,"New York","dead",-3
2020-08-26,"New York","gross",-2
2020-08-26,"New York","fuck",-4
2020-08-26,"New York","wrong",-2
2020-08-31,"New York","ignore",-1
2020-08-31,"New York","reckless",-2
2020-08-31,"New York","love",3
2020-08-31,"New York","annoyed",-2
2020-08-31,"New York","disregard",-2
2020-09-03,"New York","struggle",-2
2020-09-03,"New York","demand",-1
2020-09-06,"New York","wins",4
2020-09-06,"New York","panicked",-3
2020-09-06,"New York","died",-3
2020-09-06,"New York","wins",4
2020-09-06,"New York","panicked",-3
2020-09-06,"New York","fresh",1
2020-09-07,"New York","miss",-2
2020-09-13,"New York","shock",-2
2020-09-18,"New York","condemn",-2
2020-09-19,"New York","united",1
2020-09-19,"New York","positive",2
2020-09-19,"New York","active",1
2020-09-19,"New York","increase",1
2020-09-19,"New York","growing",1
2020-09-19,"New York","increase",1
2020-09-19,"New York","united",1
2020-09-19,"New York","positive",2
2020-09-19,"New York","increase",1
2020-09-19,"New York","died",-3
2020-09-21,"New York","fun",4
2020-09-21,"New York","free",1
2020-09-21,"New York","enjoys",2
2020-09-22,"New York","damage",-3
2020-09-22,"New York","promised",1
2020-09-22,"New York","damage",-3
2020-09-22,"New York","promised",1
2020-09-22,"New York","grand",3
2020-09-22,"New York","criminal",-3
2020-09-22,"New York","grand",3
2020-09-22,"New York","criminal",-3
2020-09-22,"New York","grand",3
2020-09-22,"New York","criminal",-3
2020-09-23,"New York","misreporting",-2
2020-09-23,"New York","death",-2
2020-09-24,"New York","won",3
2020-09-24,"New York","outstanding",5
2020-09-24,"New York","protect",1
2020-09-24,"New York","fucking",-4
2020-09-25,"New York","pay",-1
2020-09-25,"New York","unemployment",-2
2020-09-25,"New York","benefits",2
2020-09-26,"New York","appreciation",2
2020-09-26,"New York","wonderful",4
2020-09-26,"New York","grateful",3
2020-09-28,"New York","enjoying",2
2020-09-28,"New York","share",1
2020-09-28,"New York","inspire",2
2020-09-28,"New York","adventure",2
2020-09-28,"New York","strange",-1
2020-09-29,"New York","crazy",-2
2020-09-29,"New York","duped",-2
2020-09-30,"New York","leave",-1
2020-10-01,"New York","helping",2
2020-10-01,"New York","fake",-3
2020-10-01,"New York","smart",1
2020-10-01,"New York","smart",1
2020-10-01,"New York","protest",-2
2020-10-01,"New York","smart",1
2020-10-01,"New York","protest",-2
2020-10-01,"New York","smart",1
2020-10-02,"New York","death",-2
2020-10-03,"New York","recession",-2
2020-10-03,"New York","growth",2
2020-10-03,"New York","growth",2
2020-10-03,"New York","recession",-2
2020-10-03,"New York","growth",2
2020-10-03,"New York","growth",2
2020-10-04,"New York","flu",-2
2020-10-04,"New York","cancer",-1
2020-10-04,"New York","lol",3
2020-10-04,"New York","curious",1
2020-10-05,"New York","killed",-3
2020-10-05,"New York","integrity",2
2020-10-06,"New York","care",2
2020-10-06,"New York","worry",-3
2020-10-07,"New York","killed",-3
2020-10-07,"New York","wins",4
2020-10-07,"New York","blames",-2
2020-10-09,"New York","amazing",4
2020-10-09,"New York","immune",1
2020-10-09,"New York","protesters",-2
2020-10-09,"New York","wins",4
2020-10-09,"New York","conflicting",-2
2020-10-09,"New York","safety",1
2020-10-09,"New York","lag",-1
2020-10-10,"New York","luck",3
2020-10-10,"New York","god",1
2020-10-10,"New York","encouragement",2
2020-10-10,"New York","fucking",-4
2020-10-11,"New York","amazing",4
2020-10-11,"New York","shame",-2
2020-10-11,"New York","disgusting",-3
2020-10-11,"New York","horrible",-3
2020-10-11,"New York","die",-3
2020-10-11,"New York","true",2
2020-10-11,"New York","killing",-3
2020-10-11,"New York","dead",-3
2020-10-12,"New York","stop",-1
2020-10-15,"New York","ban",-2
2020-10-16,"New York","died",-3
2020-10-17,"New York","suffering",-2
2020-10-17,"New York","hardship",-2
2020-10-17,"New York","injury",-2
2020-10-17,"New York","free",1
2020-10-17,"New York","hailed",2
2020-10-17,"New York","wins",4
2020-10-17,"New York","top",2
2020-10-17,"New York","pseudoscience",-3
2020-10-17,"New York","suffering",-2
2020-10-17,"New York","hardship",-2
2020-10-17,"New York","injury",-2
2020-10-17,"New York","free",1
2020-10-17,"New York","solving",1
2020-10-17,"New York","solution",1
2020-10-17,"New York","disorder",-2
2020-10-17,"New York","damage",-3
2020-10-17,"New York","stopped",-1
2020-10-18,"New York","tops",2
2020-02-02,"North Carolina","hell",-4
2020-02-04,"North Carolina","illness",-2
2020-02-04,"North Carolina","shortage",-2
2020-02-04,"North Carolina","unequal",-1
2020-02-04,"North Carolina","affected",-1
2020-02-04,"North Carolina","secure",2
2020-02-04,"North Carolina","solutions",1
2020-02-04,"North Carolina","crisis",-3
2020-02-04,"North Carolina","care",2
2020-02-05,"North Carolina","committed",1
2020-02-05,"North Carolina","support",2
2020-02-12,"North Carolina","crisis",-3
2020-02-12,"North Carolina","opportunity",2
2020-02-12,"North Carolina","demand",-1
2020-02-14,"North Carolina","fun",4
2020-02-14,"North Carolina","dread",-2
2020-02-14,"North Carolina","risk",-2
2020-03-03,"North Carolina","powerful",2
2020-03-03,"North Carolina","racism",-3
2020-03-03,"North Carolina","worse",-3
2020-03-03,"North Carolina","cancer",-1
2020-03-15,"North Carolina","happy",3
2020-03-21,"North Carolina","manipulation",-1
2020-03-21,"North Carolina","stop",-1
2020-03-21,"North Carolina","reached",1
2020-03-26,"North Carolina","kill",-3
2020-03-26,"North Carolina","shortages",-2
2020-03-26,"North Carolina","trapped",-2
2020-03-29,"North Carolina","supporter",1
2020-03-29,"North Carolina","sore",-1
2020-04-01,"North Carolina","poor",-2
2020-04-01,"North Carolina","poor",-2
2020-04-01,"North Carolina","stop",-1
2020-04-01,"North Carolina","healthy",2
2020-04-01,"North Carolina","care",2
2020-04-01,"North Carolina","mad",-3
2020-04-22,"North Carolina","torn",-2
2020-05-04,"North Carolina","reaching",1
2020-05-05,"North Carolina","anti",-1
2020-05-05,"North Carolina","anti",-1
2020-05-05,"North Carolina","anti",-1
2020-05-11,"North Carolina","festive",2
2020-05-19,"North Carolina","died",-3
2020-05-19,"North Carolina","infected",-2
2020-05-19,"North Carolina","death",-2
2020-05-19,"North Carolina","died",-3
2020-05-19,"North Carolina","infected",-2
2020-05-19,"North Carolina","death",-2
2020-05-20,"North Carolina","died",-3
2020-05-20,"North Carolina","beautiful",3
2020-05-20,"North Carolina","lost",-3
2020-05-20,"North Carolina","died",-3
2020-05-20,"North Carolina","died",-3
2020-05-20,"North Carolina","died",-3
2020-05-27,"North Carolina","abandoned",-2
2020-05-27,"North Carolina","stop",-1
2020-05-27,"North Carolina","cares",2
2020-05-27,"North Carolina","nonsense",-2
2020-06-12,"North Carolina","lowest",-1
2020-06-12,"North Carolina","harsh",-2
2020-06-24,"North Carolina","risk",-2
2020-06-24,"North Carolina","celebrate",3
2020-06-25,"North Carolina","bored",-2
2020-06-25,"North Carolina","tears",-2
2020-06-25,"North Carolina","straight",1
2020-06-25,"North Carolina","sad",-2
2020-06-30,"North Carolina","dislike",-2
2020-07-10,"North Carolina","jackass",-4
2020-07-16,"North Carolina","excited",3
2020-07-27,"North Carolina","safely",1
2020-07-27,"North Carolina","dear",2
2020-07-27,"North Carolina","won",3
2020-07-29,"North Carolina","forced",-1
2020-07-29,"North Carolina","insane",-2
2020-07-29,"North Carolina","forced",-1
2020-07-29,"North Carolina","insane",-2
2020-08-05,"North Carolina","prevent",-1
2020-08-09,"North Carolina","crisis",-3
2020-08-09,"North Carolina","justice",2
2020-08-19,"North Carolina","undermines",-2
2020-08-19,"North Carolina","importance",2
2020-08-19,"North Carolina","warns",-2
2020-08-19,"North Carolina","share",1
2020-08-24,"North Carolina","unemployment",-2
2020-08-25,"North Carolina","ignore",-1
2020-08-25,"North Carolina","stressed",-2
2020-08-25,"North Carolina","bad",-3
2020-08-25,"North Carolina","stop",-1
2020-08-28,"North Carolina","care",2
2020-08-29,"North Carolina","worse",-3
2020-08-29,"North Carolina","worn",-1
2020-08-29,"North Carolina","careful",2
2020-08-29,"North Carolina","joke",2
2020-08-29,"North Carolina","lowest",-1
2020-08-29,"North Carolina","matters",1
2020-09-09,"North Carolina","delighted",3
2020-09-09,"North Carolina","hope",2
2020-09-14,"North Carolina","calming",2
2020-09-18,"North Carolina","greets",1
2020-09-21,"North Carolina","fulfilled",2
2020-09-21,"North Carolina","restored",1
2020-09-26,"North Carolina","suffer",-2
2020-09-26,"North Carolina","lost",-3
2020-09-26,"North Carolina","loved",3
2020-09-26,"North Carolina","struggling",-2
2020-09-26,"North Carolina","die",-3
2020-09-26,"North Carolina","died",-3
2020-09-26,"North Carolina","suffering",-2
2020-09-26,"North Carolina","lost",-3
2020-09-26,"North Carolina","love",3
2020-09-26,"North Carolina","care",2
2020-09-26,"North Carolina","refuse",-2
2020-09-26,"North Carolina","lost",-3
2020-09-26,"North Carolina","loved",3
2020-09-26,"North Carolina","refused",-2
2020-09-26,"North Carolina","care",2
2020-09-26,"North Carolina","died",-3
2020-09-28,"North Carolina","prosecution",-1
2020-09-28,"North Carolina","propaganda",-2
2020-09-28,"North Carolina","childish",-2
2020-09-28,"North Carolina","emergency",-2
2020-09-28,"North Carolina","admit",-1
2020-09-28,"North Carolina","aggression",-2
2020-09-28,"North Carolina","pardon",2
